Feature	Gain	Cover	Frequency
Master_mpagominimo	0.00196036155438768	0.00593221280296025	0.00380188383343947
ctarjeta_debito	0.0019448049716535	0.00238014116358021	0.00364030377051829
internet	0.00184516160154636	0.00233339137601339	0.0014257064375398
ccajas_transacciones	0.00179796944214631	0.00224078311163487	0.00153976295254299
ctarjeta_visa_debitos_automaticos	0.00163572419258257	0.00364503275385849	0.00467631711513055
Master_mlimitecompra	0.0016008228864971	0.00574871111301922	0.00509452433680889
Visa_mconsumosdolares	0.00159150673676734	0.00419108950518657	0.00487591601638612
Master_msaldototal	0.00153356464209166	0.00638031532582845	0.00658676374143388
tmobile_app	0.00153125482950527	0.0126521422323321	0.00174886656338216
ctransferencias_emitidas	0.00144034659768141	0.00987495285127644	0.00678636264268945
Visa_fultimo_cierre	0.00140630331875341	0.00107838592336441	0.00172985714421496
matm	0.00126559233309383	0.00216307246987768	0.00307952590508597
ccajas_otras	0.0012520683747798	0.0084227079936647	0.00129264050336942
Visa_msaldodolares	0.00110002910007243	0.00581520910348595	0.00260429042590604
matm_other	0.00109560518268972	0.00390647313948126	0.00227162559048008
ctarjeta_master_transacciones	0.00108566074649778	0.00169648174204271	0.00151124882379219
Master_fultimo_cierre	0.00108436563334925	0.00141331288527517	0.00170134301546416
ccuenta_debitos_automaticos	0.00101735191424553	0.00127543084900818	0.00241419623423406
cplazo_fijo	0.000917242616063838	0.00891870057372248	0.00129264050336942
mplazo_fijo_dolares	0.000902040476161434	0.00637658537719579	0.00155877237171018
cpagomiscuentas	0.000843489158086789	0.00138712722687166	0.00187242778796894
Visa_mconsumototal	0.000776435640865653	0.000570832276298114	0.00153025824295939
cextraccion_autoservicio	0.000624994685421424	0.000776002889970282	0.00167282888671337
mprestamos_prendarios	0.000591069120217238	0.00850359111890565	0.000864928572107479
catm_trx	0.000472570657991965	0.000857948999892889	0.00115006985961544
Visa_Finiciomora	0.000390670646929788	0.00333528864656633	0.000769881476271493
Master_mconsumototal	0.000369519545442593	0.00195525262978198	0.00125462166503503
Master_mconsumosdolares	0.000366742862287327	0.000332037011900192	0.00112155573086464
Master_mpagosdolares	0.000356349391005016	0.000552426424137433	0.00164431475796257
catm_trx_other	0.000355099815401718	0.00269494300013241	0.0021290549467261
mttarjeta_master_debitos_automaticos	0.000298195487802149	0.000422264646699639	0.000731862637937098
mforex_sell	0.000294109634912876	0.00118708655953566	0.000855423862523881
ctarjeta_master_debitos_automaticos	0.000249056956139083	0.000641219853144701	0.000541768446265124
mtarjeta_master_descuentos	0.000240547615610197	0.00404505644156624	0.000627310832517513
Master_mpagado	0.000236596584486404	0.00132298959452404	0.000978985087110663
cseguro_vivienda	0.000228899013811485	0.000414599500902212	0.000513254317514328
Visa_delinquency	0.000227590855538174	0.000466116248975282	0.000579787284599519
Visa_mpagosdolares	0.000222015067301256	0.000603068332016599	0.000760376766687894
cinversion2	0.000123047959889363	0.00133184885600974	0.000199598901255572
ccheques_emitidos	0.000114981304298269	0.00205075147765418	0.000228113030006368
mtarjeta_visa_descuentos	8.66100091981658e-05	0.000537023281983348	0.000190094191671973
Master_msaldodolares	7.04665174754917e-05	0.00014508410590095	0.000152075353337579
cseguro_accidentes_personales	6.68987947322305e-05	0.000158631775985559	0.000209103610839171
ccajas_depositos	3.8414781701644e-05	0.000322740013575974	7.60376766687894e-05
minversion2	2.2650139068202e-05	0.000283764964386991	3.80188383343947e-05
mcajeros_propios_descuentos	2.2540087895117e-05	0.000118852203229409	9.50470958359867e-05
ccajas_extracciones	2.18285806351397e-05	0.000156603363023298	9.50470958359867e-05
ccajeros_propios_descuentos	1.89097769837915e-05	1.96823206550458e-05	1.90094191671973e-05
tcuentas	1.56556731489773e-05	7.81851206168782e-05	2.8514128750796e-05
ctarjeta_visa_descuentos	1.54946225102628e-05	5.33696862100514e-05	3.80188383343947e-05
mcheques_emitidos	1.3370114673212e-05	0.000273109778245444	4.75235479179934e-05
cseguro_vida	1.02468947162445e-05	0.000275108417500889	0.000456226060012736
Visa_madelantopesos	9.53686842899574e-06	0.000141146374803693	0.000351674254593151
Visa_madelantodolares	7.08574552113478e-06	2.3476884566334e-06	9.50470958359867e-06
Master_delinquency	4.43668961522832e-06	3.28017561479971e-05	9.50470958359867e-05
mcaja_ahorro_adicional	3.92573034938542e-06	3.34327053392564e-05	1.90094191671973e-05
cforex_sell	2.69696072765515e-06	1.91121858436669e-05	2.8514128750796e-05
minversion1_pesos	1.21867148704479e-06	1.80530020607497e-05	9.50470958359867e-06
mcheques_depositados	4.54205341244742e-07	2.89026675212895e-05	9.50470958359867e-06
ccheques_depositados	3.62678405901681e-07	2.98953355762124e-05	9.50470958359867e-06
Master_madelantopesos	3.42865009065398e-07	0.00010345032804157	0.000342169545009552
cseguro_auto	1.16228756737647e-07	2.26457547079683e-05	9.50470958359867e-06
Visa_cadelantosefectivo	9.43836343825999e-11	3.53255529130342e-05	8.55423862523881e-05
Master_cadelantosefectivo	1.3245777689546e-13	3.20548795450908e-05	0.000104551805419585
