Feature	Gain	Cover	Frequency
canarito390	0.00098007822633961	0.00106804777095516	0.00134794584774073
canarito292	0.000980055054009082	0.00127180867820621	0.00134794584774073
canarito382	0.000978489076095422	0.000959884683382845	0.00140655218894684
canarito267	0.000977567578576304	0.000848087488096864	0.00117212682412237
canarito500	0.000972601711910979	0.001246574208372	0.00123073316532849
canarito394	0.000972596739845888	0.000712833453574274	0.00117212682412237
canarito237	0.000970051690656209	0.000717704018054419	0.00111352048291625
canarito467	0.000966880397341394	0.000779809987058419	0.00117212682412237
canarito299	0.00096228210568519	0.000371668152206753	0.000879095118091778
canarito366	0.00095960357114735	0.00083877643105535	0.00128933950653461
canarito409	0.000959484373597815	0.000847005140434609	0.00117212682412237
