Feature	Gain	Cover	Frequency
ctarjeta_debito_transacciones	0.00325898977159063	0.00622555937996506	0.0120686987467121
Visa_mlimitecompra	0.00298999282294468	0.00593066628069951	0.00515756356697096
Visa_msaldototal	0.00298368315552127	0.00320629318174696	0.00732374026509877
Master_mpagospesos	0.00288818374309103	0.0116421070041242	0.00515756356697096
ctarjeta_debito	0.00271614879161859	0.00305493426609435	0.00363608231471453
mvr_msaldopesos	0.00270938416428282	0.00329355284579745	0.0056475321058332
thomebanking	0.00268422710470882	0.00159888469367624	0.00190829851977926
mv_mconsumospesos	0.00259089782563708	0.00171444843920626	0.00415183867141162
Visa_mpagado	0.00242206687204505	0.00243410135792465	0.00288823559750374
ccaja_seguridad	0.00233838190364669	0.00604273868640067	0.00126360307390789
Master_mlimitecompra	0.00231580640591967	0.00410957309890489	0.00533807829181495
cmobile_app_trx	0.00229746660466482	0.00167818060760514	0.00252720614781577
ctarjeta_visa_debitos_automaticos	0.00227383146143411	0.00407483049425973	0.00443550466759503
ccajas_consultas	0.00220446818745737	0.00800336828896664	0.00139254216308216
Visa_mconsumototal	0.0021958295378774	0.00128346259565586	0.00332662850069627
Master_msaldopesos	0.00215266739965808	0.0048378630124559	0.00435814121409046
Master_cconsumos	0.0019999809933512	0.00288192229119593	0.0042807777605859
Visa_mconsumosdolares	0.00181684739279735	0.00277188947935385	0.00324926504719171
mextraccion_autoservicio	0.00180439864943354	0.00197280957251503	0.00337820413636598
ccajas_transacciones	0.0017812497694442	0.00138920967862952	0.00100572489555934
Master_msaldototal	0.00171301740258159	0.00454423497773586	0.00567331992366806
matm	0.00169870651986123	0.0024587711095482	0.00278508432616432
ctransferencias_emitidas	0.00168428450250592	0.0060080020396733	0.003197689411522
mv_fultimo_cierre	0.0016581927474187	0.00177608309881314	0.00208881324462324
Master_mpagominimo	0.00162436229499454	0.00278997573181204	0.00260456960132034
internet	0.00160711879607222	0.00360419073582708	0.0013151787095776
cpagomiscuentas	0.00156656772935519	0.00310255788901599	0.00312032595801743
mv_mlimitecompra	0.00155550898226511	0.00149301845234665	0.00309453814018258
